TRANS_FRAUD	CUSTOMER_ID	TERMINAL_ID	TRANS_AMOUNT	TRANS_DAY_OF_WEEK	TRANS_HOUR_OF_DAY	TRANS_WEEKEND	TRANS_NIGHT	CT_AVG_DAY_AMOUNT	CT_AVG_DAY_TRANS	CT_TOT_DAY_AMOUNT	CT_TOT_DAY_TRANS	CT_FRAUD_HIST	TM_AVG_DAY_AMOUNT	TM_AVG_DAY_TRANS	TM_TOT_DAY_AMOUNT	TM_TOT_DAY_TRANS	TM_FRAUD_HIST	TM_CLIENTELE	CT_PURCHASE_TM
0	4679	7987	19.04	5	19	0	0	133.96378531073447	3.774011299435028	224.59	7	3	80.2835294117647	1.5294117647058822	196.03	3	0	32	9
0	3052	9272	58.12	3	7	0	0	195.76580459770116	3.281609195402299	236.57999999999998	4	0	92.17131147540984	1.6147540983606556	86.87	3	1	34	0
0	2689	9049	17.85	1	14	0	0	52.57478260869565	2.2049689440993787	41.64	2	0	79.01057692307693	1.5769230769230769	17.85	1	0	32	6
0	1956	3814	49.81	4	15	0	0	146.57786666666667	2.3066666666666666	146.13	2	3	84.20137404580153	1.6106870229007633	154.75	4	1	34	1
0	578	5589	27.04	2	9	0	0	162.9402752293578	1.5596330275229358	111.7	3	1	95.26898305084745	1.8559322033898304	34.72	2	0	41	2
0	2586	9284	12.83	5	10	0	0	29.12496894409938	2.124223602484472	26.27	2	8	72.71683168316832	1.4851485148514851	46.91	2	0	28	2
0	466	4438	23.38	5	15	0	0	180.49005714285715	3.6228571428571428	240.36	5	4	98.63801470588236	1.7720588235294117	86.77000000000001	3	2	48	4
0	2270	7846	64.02	4	16	0	0	183.85523529411765	2.652941176470588	268.66	4	0	70.81905172413794	1.5172413793103448	80.3	2	0	33	5
0	36	7172	24.05	6	13	1	0	53.96139664804469	3.6201117318435756	67.93	4	0	83.8497794117647	1.9264705882352942	161.2	3	0	42	2
0	1510	5483	30.36	4	12	0	0	186.75154285714285	3.7885714285714287	30.36	1	2	89.55136	1.544	37.93	2	0	35	1
0	2418	7078	1.4	3	19	0	0	24.19933774834437	2.3245033112582782	12.23	2	0	82.33387596899225	1.6124031007751938	21.22	2	1	39	5
0	3811	8374	14.41	4	16	0	0	168.51345679012346	3	63.55	2	0	112.8299173553719	1.71900826446281	165.32	3	0	33	9
0	53	9692	15.99	2	18	0	0	21.89115606936416	3.005780346820809	22.98	2	0	58.827333333333335	1.361904761904762	49.010000000000005	2	0	34	1
0	2876	7574	48.65	3	9	0	0	118.92435114503817	1.7099236641221374	153.2	2	3	84.86401709401709	1.6666666666666667	48.65	1	2	40	1
0	4463	9664	25.78	7	18	1	0	113.61432748538012	3.0701754385964914	114	3	1	75.7104	1.51	113.59	2	0	28	6
0	4575	9490	115.52	1	9	0	0	85.97715447154472	1.6341463414634145	115.52	1	1	86.37208695652174	1.5043478260869565	149.34	2	0	36	3
0	612	1187	97.25	2	12	0	0	125.53362416107383	1.9865771812080537	97.25	1	0	106.86838461538461	1.646153846153846	183.93	3	0	39	6
0	1276	7729	23.34	2	14	0	0	98.23302857142858	3.2057142857142855	88.81	4	5	90.27831683168317	1.5742574257425743	101.35000000000001	4	0	30	1
0	3426	5871	12.54	7	13	1	0	20.70005780346821	3.005780346820809	50.449999999999996	6	0	73.64651376146789	1.4862385321100917	80.22	2	0	35	0
0	2294	4179	181.83	5	10	0	0	316.79670588235297	3.0470588235294116	281.12	2	7	73.17299145299145	1.547008547008547	222.21	3	0	30	5
0	4001	6534	7.43	3	11	0	0	14.310955414012739	2.3821656050955413	19.13	4	1	87.48768595041322	1.6942148760330578	7.43	1	1	36	4
0	445	6948	72.86	5	23	0	1	134.84787234042554	1.1063829787234043	72.86	1	0	73.06168539325843	1.3258426966292134	149.26	2	0	27	0
0	147	451	145.71	6	11	1	0	255.0256179775281	3.365168539325843	235.25	2	3	101.61	2.0215827338129495	377.53000000000003	3	1	37	5
0	1897	213	13.72	4	10	0	0	32.64393063583815	2.560693641618497	13.72	1	0	80.25271929824561	1.5175438596491229	13.72	1	0	26	4
0	2218	4379	25.16	5	5	0	1	40.07176100628931	2.5786163522012577	38.019999999999996	2	1	78.23326315789474	1.5157894736842106	161.19	3	0	28	2
0	4458	1274	68.76	2	16	0	0	129.07611764705882	2.8705882352941177	215.35000000000002	5	3	97.65525252525252	1.7373737373737375	99.37	2	0	37	3
0	1469	391	133.53	1	13	0	0	329.39073033707865	3.741573033707865	328.26	4	4	104.05622222222222	1.5666666666666667	133.53	1	1	26	14
0	4727	3311	44.53	2	17	0	0	114.81908496732026	2.30718954248366	157.64999999999998	3	1	82.59794642857143	1.4732142857142858	163.68	2	0	40	1
0	1531	7133	28.56	6	12	1	0	137.95742857142858	3.6228571428571428	183.76	5	0	83.79503875968992	1.6744186046511629	28.56	1	0	37	10
0	4620	6289	49.82	6	8	1	0	103.74472222222222	2.201388888888889	232.78	4	3	84.2208064516129	1.6693548387096775	113.56	2	0	39	4
0	1844	1362	46.64	7	6	1	0	113.50080924855492	3.115606936416185	195.32999999999998	5	0	92.32692307692308	1.7615384615384615	49.84	2	1	40	3
0	1747	5512	76.64	5	4	0	1	212.53811320754718	2.207547169811321	154.68	2	0	63.0578313253012	1.1927710843373494	194.26	2	0	14	0
0	329	6608	70.37	4	6	0	0	332.20606741573033	4.067415730337078	328.46	3	0	100.14442748091604	1.6641221374045803	218.02	4	0	35	12
0	3419	4355	0.84	5	10	0	0	12.806935483870967	1.9193548387096775	0.84	1	0	93.30495495495495	1.5495495495495495	0.84	1	0	39	0
0	4859	6311	41.24	1	22	0	1	165.00788732394366	1.8169014084507042	41.24	1	5	88.12852713178295	1.813953488372093	104.87	2	1	41	0
0	1567	2120	11.34	2	15	0	0	296.33376404494385	3.6292134831460676	504.2	7	0	63.32290909090909	1.5454545454545454	36.43	2	0	31	2
0	855	364	37.77	1	19	0	0	267.3138764044944	3.49438202247191	203.3	3	0	94.92888111888112	1.8601398601398602	51.31	3	0	42	0
0	1575	7992	75.79	1	4	0	1	182.13982035928143	3.029940119760479	196.94	2	0	80.78520325203252	1.7967479674796747	235.96	5	0	39	2
0	4797	3445	20.27	1	10	0	0	162.20801204819276	2.3795180722891565	20.27	1	0	115.95769911504425	1.7168141592920354	148.35	4	3	28	5
0	3835	4219	12.75	6	11	1	0	21.076538461538462	1.6923076923076923	32.480000000000004	2	5	64.82598130841122	1.6542056074766356	59.94	2	0	24	6
0	3470	7671	54.82	7	3	1	1	90.81220125786163	2.4276729559748427	219.2	6	0	64.91204918032787	1.6639344262295082	54.82	1	0	36	2
0	3426	4608	5.94	1	1	0	1	20.70005780346821	3.005780346820809	42.58	5	1	80.13654205607477	1.6542056074766356	43.629999999999995	2	0	40	6
0	4718	9550	39.57	2	10	0	0	62.94829268292683	1.1219512195121952	87.38	2	0	66.89551724137931	1.4913793103448276	58.36	2	0	36	1
0	4727	4732	52.36	2	9	0	0	114.81908496732026	2.30718954248366	193.53	3	6	96.34611570247934	1.5702479338842976	52.36	1	0	40	7
0	3232	394	9.8	4	9	0	0	18.72502824858757	3.6271186440677967	43.910000000000004	6	0	85.34818181818181	1.7	13.290000000000001	2	0	32	2
0	1146	7407	168.78	7	7	1	0	241.81551724137933	3.1839080459770117	245.87	2	4	84.36561403508772	1.5175438596491229	168.78	1	1	31	7
0	1245	137	32.35	6	7	1	0	92.88817142857143	3.388571428571429	55.660000000000004	3	0	83.99451612903226	1.5564516129032258	32.35	1	1	26	2
0	4736	5679	34.45	4	20	0	1	189.7120224719101	3.50561797752809	240.52	5	0	89.2021582733813	1.8489208633093526	34.45	1	0	31	3
0	3412	9332	135.83	1	15	0	0	399.5239772727273	4.079545454545454	882.6700000000001	9	0	75.57154639175258	1.4948453608247423	135.83	1	0	33	0
0	1430	3262	29.73	3	8	0	0	159.85275280898875	3.5280898876404496	94.06	2	1	81.38157894736842	1.587719298245614	29.73	1	0	35	0
0	2322	1734	107.51	7	14	1	0	300.0016091954023	2.8850574712643677	478.79	6	0	92.74826923076922	1.5769230769230769	124.60000000000001	2	0	30	1
0	38	2454	16.1	5	13	0	0	60.797045454545454	3.5738636363636362	74.62	4	0	84.97932835820896	1.7164179104477613	16.1	1	1	45	6
0	3370	6637	41.59	2	11	0	0	192.93932584269663	3.449438202247191	261.15000000000003	7	0	97.24537190082644	1.7355371900826446	62.440000000000005	2	0	34	1
0	3695	4377	26.21	5	11	0	0	74.95921787709497	3.6983240223463687	113.77	5	4	87.68890909090909	1.5727272727272728	26.21	1	0	38	3
0	625	7081	79.33	4	13	0	0	198.345838150289	2.5491329479768785	79.33	1	0	77.40567307692308	1.5096153846153846	94.06	2	0	32	0
0	2722	6387	128.31	2	9	0	0	225.1676129032258	2.2516129032258063	392.08000000000004	3	1	93.97769230769231	1.5192307692307692	274.99	4	0	36	1
0	3539	4754	12.73	3	7	0	0	91.50122580645161	2.335483870967742	73.52	2	0	92.02612903225807	1.8387096774193548	51.89	2	0	43	2
0	744	2865	87.14	2	6	0	0	186.1915028901734	3.7630057803468207	273.63	6	2	99.92901639344262	1.7377049180327868	87.14	1	0	42	1
0	2150	8364	42.87	1	15	0	0	141.48737931034483	1.9586206896551723	42.87	1	0	82.69068181818182	1.7954545454545454	42.87	1	0	40	0
0	428	6792	12.44	5	2	0	1	27.11	1.42	12.44	1	0	92.80314685314686	1.6853146853146854	69.31	2	0	42	0
0	832	5154	13.93	3	8	0	0	340.5821022727273	3.6420454545454546	636	7	3	85.88457943925233	1.439252336448598	47.21	2	0	29	2
0	2473	2996	125.08	2	15	0	0	220.37322368421053	2.2171052631578947	151.17	2	11	108.89941176470589	1.588235294117647	217.13	2	0	28	5
0	3598	1773	8.53	1	10	0	0	24.517457627118645	3.3502824858757063	26.06	3	1	95.06542372881356	1.5593220338983051	8.53	1	1	39	3
0	1153	3753	93.61	5	18	0	0	170.59389937106917	2.220125786163522	185.70999999999998	2	1	98.5199295774648	1.7394366197183098	129.2	2	0	37	6
0	2812	1831	9.71	3	15	0	0	66.31241071428572	1.7321428571428572	9.71	1	0	71.67872727272727	1.5545454545454545	48.47	2	0	36	1
0	3310	2017	32.81	3	16	0	0	192.95886363636365	3.625	272.90000000000003	6	1	87.8072033898305	1.6271186440677967	32.81	1	1	36	10
0	649	3602	23.25	6	11	1	0	240.69537142857143	2.9314285714285715	149.64	3	1	90.49491379310345	1.6637931034482758	36.35	2	0	37	5
0	3358	3184	40.71	1	11	0	0	118.40647798742138	2.308176100628931	143.39	3	1	80.78411764705882	1.6666666666666667	51.21	2	1	39	3
0	653	496	25.74	2	4	0	1	170.4827564102564	1.9807692307692308	105.74	2	0	60.461351351351354	1.3603603603603605	25.74	1	0	34	0
0	2241	9808	41.72	4	20	0	1	127.78235632183909	2.8908045977011496	143.11	4	18	75.91292929292929	1.5454545454545454	41.72	1	0	31	4
0	69	3194	19.47	2	11	0	0	239.59193181818182	3.528409090909091	255.32999999999998	5	1	80.15401709401709	1.5811965811965811	130.22	3	0	43	0
0	4894	4314	11.75	7	10	1	0	58.43103658536585	2.5060975609756095	82.85	5	0	63.52801724137931	1.5	11.75	1	0	31	1
0	3132	4605	70.51	3	8	0	0	131.43864864864864	2.0472972972972974	257.38	5	0	85.90682692307692	1.6634615384615385	193.77	2	1	38	4
0	1598	7321	35.5	2	7	0	0	197.94938775510204	1.9047619047619047	35.5	1	0	86.85756097560976	1.4878048780487805	110.13	3	0	36	0
0	4987	4021	18.08	1	15	0	0	35.48862068965517	2.2413793103448274	41.879999999999995	2	0	96.71	1.7647058823529411	165.79	4	0	36	3
0	3159	3274	22.38	7	14	1	0	43.867658227848104	2.550632911392405	81.98	4	6	95.0007619047619	1.542857142857143	75.33	2	0	29	4
0	2174	2944	17.85	1	8	0	0	84.95171428571429	3.6914285714285713	233.36	9	4	103.81862068965518	1.8689655172413793	17.85	1	0	49	9
0	2624	1500	62.63	2	11	0	0	210.18944785276074	2.5092024539877302	613.98	7	0	59.2468	1.3	143.6	2	0	32	0
0	1011	4485	13.85	2	16	0	0	100.7975	3.5277777777777777	88.01	3	1	100.51128787878788	1.803030303030303	146.75	4	1	42	9
0	3837	2900	28.21	5	16	0	0	213.62113636363637	3.596590909090909	185.01	4	0	83.46277372262773	1.781021897810219	28.21	1	0	37	0
0	3591	9750	108.22	7	2	1	1	95.23542857142857	1.2857142857142858	281.11	3	0	75.0021359223301	1.3883495145631068	114.06	2	0	29	0
0	287	9616	6.17	4	9	0	0	23.14197604790419	2.6526946107784433	48.23	5	17	76.82098591549295	1.795774647887324	140.54	5	1	46	4
0	4481	7908	137.15	1	4	0	1	379.6085795454545	3.6079545454545454	1065.81	9	2	109.43641221374045	1.7633587786259541	545.13	5	1	51	2
0	848	9402	19.72	5	14	0	0	47.32039548022599	3.3728813559322033	52.47	3	0	93.67135593220338	1.6694915254237288	27.419999999999998	2	0	33	2
0	4175	8937	29.39	5	12	0	0	54.477098765432096	2.734567901234568	70.91	2	0	108.72302521008403	1.6134453781512605	29.39	1	1	28	7
0	3258	5492	34.19	5	18	0	0	153.6520224719101	3.707865168539326	306.15999999999997	7	0	68.22515463917526	1.2989690721649485	34.19	1	0	24	0
0	3297	373	5.23	1	9	0	0	31.06375	3.5625	37.99	5	0	73.8392	1.688	259.37	6	1	38	6
0	3542	6293	31.48	2	10	0	0	136.69022222222222	3.7111111111111112	162.2	5	0	101.942265625	1.78125	31.48	1	3	42	2
0	4370	5656	151.17	3	13	0	0	283.768938547486	3.8268156424581004	642.26	8	0	85.01858407079646	1.5309734513274336	151.17	1	0	32	3
0	934	7938	56.64	4	7	0	0	104.60860465116279	2.7848837209302326	195.93	4	0	79.25298245614036	1.6491228070175439	56.64	1	0	32	0
0	3797	7518	30.56	3	6	0	0	182.33300613496934	2.226993865030675	299.51	4	1	71.35454545454546	1.3116883116883118	131.54999999999998	2	0	14	4
0	2123	5071	17.26	7	8	1	0	65.89375	3.039772727272727	152.07999999999998	7	2	95.40323232323232	1.5252525252525253	84.36	2	0	35	4
0	2729	3569	71.71	4	20	0	1	151.4901226993865	2.668711656441718	359.72	5	2	88.3540506329114	1.4683544303797469	71.71	1	0	19	8
0	1264	3952	113.28	6	1	1	1	241.3290303030303	2.709090909090909	113.28	1	1	83.34121495327103	1.5327102803738317	195.97	3	0	34	2
0	3881	4523	46.87	5	8	0	0	96.37986666666667	1.9733333333333334	182.75	4	0	107.02170731707317	1.7642276422764227	238.92	3	0	37	0
0	1082	9871	6.87	5	15	0	0	37.096352201257865	2.2138364779874213	6.87	1	0	67.88618644067796	1.5423728813559323	43.6	3	0	32	0
0	2342	5448	2.43	5	4	0	1	124.20848484848484	2.775757575757576	61.7	2	0	91.87545454545455	1.5867768595041323	2.43	1	0	38	0
0	4784	8163	27.66	3	15	0	0	120.20569832402235	3.664804469273743	160.58	5	1	83.15814814814814	1.5648148148148149	89.34	2	1	40	6
0	2382	5053	62.11	2	10	0	0	159.8857803468208	3.1734104046242773	398.51	6	0	68.43381818181818	1.4545454545454546	125.4	2	0	31	5
0	1503	980	36.26	1	14	0	0	156.2185	3.861111111111111	263.33	6	3	84.36881355932204	1.3983050847457628	36.26	1	0	31	9
0	4862	5432	72.26	5	8	0	0	238.21123595505617	3.292134831460674	292.53000000000003	4	6	81.19919117647059	1.8161764705882353	144.55	2	0	43	7
0	3855	5090	57.42	4	12	0	0	147.72113924050632	2.3037974683544302	175.14000000000001	4	0	77.35297872340425	1.7446808510638299	168.21	3	0	41	2
0	2912	8033	12.38	5	3	0	1	50.463463687150835	3.7374301675977653	57.49	4	0	79.38451327433629	1.5398230088495575	12.38	1	0	34	2
0	4626	3083	79.41	6	22	1	1	149.52947674418604	3.122093023255814	86.74	2	3	89.38881481481482	1.637037037037037	237.25	2	0	38	3
0	1052	8014	86.02	5	11	0	0	304.84461111111113	3.6666666666666665	144.76999999999998	3	5	94.09423423423424	1.5045045045045045	86.02	1	0	31	11
0	4602	5055	15.77	1	6	0	0	25.75716216216216	1.885135135135135	15.77	1	2	85.6215	1.44	15.77	1	1	26	9
0	4293	3953	29.53	7	17	1	0	210.10668539325843	3.550561797752809	226.62	4	0	95.59303571428572	1.5267857142857142	29.53	1	1	33	1
0	2366	9925	38.36	3	10	0	0	118.68067567567567	2.25	297.87	5	1	100.10451612903226	1.6451612903225807	53.629999999999995	2	0	35	1
0	437	7467	89.92	3	8	0	0	122.84156462585034	1.8775510204081634	233.11	4	0	98.16281481481481	1.637037037037037	109.1	2	0	36	2
0	1837	1606	49.08	2	11	0	0	132.17583333333334	3.683333333333333	49.08	1	0	73.48507936507936	1.5714285714285714	49.08	1	0	37	6
0	2578	1389	33.47	4	10	0	0	258.5205421686747	2.602409638554217	420.45	5	9	72.04613861386139	1.4554455445544554	33.47	1	1	31	2
0	3943	3773	60.43	7	8	1	0	111.09956896551724	1.5258620689655173	60.43	1	0	95.27299212598425	1.5275590551181102	60.43	1	0	35	0
0	2464	5212	67.71	5	15	0	0	226.2793103448276	3.0919540229885056	175.67	3	0	67.23387096774194	1.5161290322580645	67.71	1	0	16	0
0	1641	3591	28.58	4	10	0	0	107.76181818181819	2.2142857142857144	106.14	2	1	83.84126984126983	1.6666666666666667	28.58	1	1	41	4
0	2822	2121	69.5	5	19	0	0	370.0905	3.6444444444444444	681.35	6	10	73.89970873786407	1.5825242718446602	303.64	4	0	31	9
0	1636	5554	123.64	7	18	1	0	349.87994444444445	4.094444444444444	368.64	4	0	68.2363	1.4	123.64	1	0	32	1
0	638	1938	46.19	3	16	0	0	127.96872093023256	3.2848837209302326	46.19	1	0	103.4367716535433	1.763779527559055	46.19	1	0	41	0
0	3173	3799	116.53	2	6	0	0	116.12598290598291	1.5897435897435896	272.48	3	1	93.35111111111111	1.4814814814814814	116.53	1	0	40	0
0	3219	4069	97.33	3	6	0	0	259.9851234567901	2.6790123456790123	237.04000000000002	2	2	83.92039603960396	1.495049504950495	139.63	2	0	30	0
0	2601	5684	37.71	2	7	0	0	182.87754285714286	3.3142857142857145	131.75	3	1	60.672872340425535	1.2765957446808511	37.71	1	0	27	6
0	2961	4325	53.75	6	15	1	0	126.91770114942528	2.8275862068965516	188.29	4	0	81.76971962616823	1.560747663551402	53.75	1	0	35	0
0	3131	1429	1.2	2	7	0	0	67.89137362637362	3.576923076923077	92.07	5	0	74.83403361344538	1.6218487394957983	1.2	1	0	34	0
0	4333	4364	56.99	1	10	0	0	382.4514525139665	3.8435754189944134	339.21	4	0	84.24218487394958	1.5378151260504203	141.25	3	0	34	1
0	2028	4825	40.78	3	11	0	0	109.24436781609195	3.2586206896551726	104.1	3	0	83.68650793650794	1.8015873015873016	40.78	1	0	39	1
0	3317	8408	12.76	7	10	1	0	8.827460317460318	1.1904761904761905	16.54	2	0	94.89	1.8303571428571428	72.05	4	0	45	0
0	4309	3495	4.73	5	4	0	1	17.62676470588235	2.8529411764705883	10.04	2	0	69.53525252525253	1.4242424242424243	93.59	4	0	30	6
0	1210	2299	4.63	3	16	0	0	141.10858823529412	3.176470588235294	4.66	2	2	71.41366666666667	1.4222222222222223	25.029999999999998	2	1	29	3
0	1985	6016	15.99	1	10	0	0	133.92666666666668	3.2280701754385963	138.18	4	0	72.56417475728155	1.5631067961165048	15.99	1	0	35	5
0	696	2817	16.38	7	13	1	0	53.256932515337425	2.791411042944785	64.73	4	0	78.34612612612612	1.7657657657657657	32.21	3	0	40	3
0	4436	9457	86.47	3	3	0	1	315.85994505494506	4	192.54	3	0	87.9611009174312	1.688073394495413	86.47	1	0	35	5
0	3166	3539	63.09	4	8	0	0	90.30083333333333	1.46875	247.97	4	0	92.00343065693431	1.8248175182481752	125.35000000000001	3	0	40	2
0	3510	2419	134.17	4	15	0	0	339.3842196531792	3.439306358381503	504.80999999999995	4	3	78.76368932038835	1.4563106796116505	244.88	4	0	31	4
0	2578	4032	88.79	5	13	0	0	258.5205421686747	2.602409638554217	285.67	3	9	82.62612068965517	1.4913793103448276	94.53	2	0	37	5
0	1974	7587	119.52	1	17	0	0	138.36569832402233	3.223463687150838	266.52	4	6	74.02185185185185	1.4351851851851851	119.52	1	0	24	10
0	1895	2621	117.92	6	13	1	0	112.19971153846154	1.5384615384615385	117.92	1	0	76.94798165137615	1.5137614678899083	199.26999999999998	2	0	36	0
0	810	6431	114.03	5	11	0	0	343.425197740113	3.384180790960452	337.6	4	12	94.29309278350516	1.4845360824742269	179.69	3	0	17	7
0	2119	2255	11.11	1	17	0	0	17.508389261744966	2.469798657718121	18.58	2	4	88.00857142857143	1.7478991596638656	11.11	1	0	43	8
0	2996	158	18.05	7	17	1	0	72.8982584269663	3.808988764044944	87.98	6	0	52.20082191780822	1.2328767123287672	23.98	2	0	21	0
0	2217	6027	20.05	7	13	1	0	105.16988764044943	3.8876404494382024	20.05	1	4	93.08838461538461	1.7153846153846153	81.5	3	0	38	6
0	2640	9064	76.05	4	16	0	0	116.02696	1.568	156.32999999999998	2	1	97.56078947368421	1.6228070175438596	299.56	2	1	35	0
0	3501	2221	110.76	4	15	0	0	199.05526666666665	2.1866666666666665	110.76	1	1	97.21564885496183	1.702290076335878	205.97	3	0	45	3
0	2581	2646	64.34	1	5	0	1	275.1270348837209	3.0290697674418605	257.27	3	0	73.89972972972973	1.4774774774774775	202.95000000000002	3	0	31	1
0	1396	8205	3.97	6	11	1	0	41.660898876404495	3.6853932584269664	21.64	3	0	57.556575342465756	1.2465753424657535	3.97	1	0	23	3
0	2355	4382	26.93	7	15	1	0	75.142	3.783333333333333	42.81	2	14	77.93971698113208	1.5188679245283019	73.06	3	2	40	2
0	1931	4700	56.8	1	17	0	0	252.11882022471912	3.5786516853932584	138.4	3	0	72.65813084112149	1.3177570093457944	56.8	1	0	30	6
0	1372	1601	114.46	3	16	0	0	220.49275862068964	2.7298850574712645	300.33	4	0	85.5875221238938	1.5221238938053097	188.35	2	0	34	6
0	1335	6892	33.62	4	10	0	0	81.72226086956522	1.5826086956521739	172.12	4	0	90.93195312499999	1.5859375	33.62	1	0	35	3
0	59	6872	74.92	1	14	0	0	85.87119047619048	2.6845238095238093	98.42	2	4	87.64663043478261	1.4456521739130435	74.92	1	0	31	7
0	2317	2717	77.24	4	8	0	0	303.00772222222224	3.888888888888889	417.62	5	2	94.26458646616541	1.781954887218045	259.21	3	0	41	2
0	3237	9244	55.31	3	8	0	0	111.39091603053436	1.7786259541984732	184.63	4	1	84.07694656488549	1.7404580152671756	55.31	1	0	39	1
0	2404	7722	12.97	5	6	0	0	75.92202247191011	3.9775280898876404	17.54	2	3	67.02504201680672	1.6134453781512605	12.97	1	0	39	2
0	219	2264	138.74	7	7	1	0	283.0389595375723	3.0635838150289016	598.76	5	2	66.8792156862745	1.5294117647058822	138.74	1	0	32	1
0	1871	7221	33.34	5	6	0	0	94.29363636363637	2.055944055944056	189.62	4	0	95.73302521008404	1.6722689075630253	33.34	1	1	31	6
0	1601	9822	42.82	7	6	1	0	134.13344632768363	2.994350282485876	212.23	5	1	113.59420289855072	1.7536231884057971	104.13	2	2	35	7
0	3602	1891	153.54	4	10	0	0	120.63292929292929	1.393939393939394	153.54	1	0	94.99356435643564	1.603960396039604	190.95	2	0	36	2
0	2695	4167	90.49	1	10	0	0	254.87921787709496	3.094972067039106	351.39	5	0	70.088125	1.4107142857142858	230.18	3	1	37	7
0	3190	7804	42.87	7	5	1	1	150.02047297297298	2.195945945945946	230.13	4	6	86.78893939393939	1.6893939393939394	209.6	3	0	34	2
0	3509	4192	15.08	4	22	0	1	13.821129032258066	1.3548387096774193	15.08	1	0	78.72073770491804	1.6475409836065573	15.08	1	0	44	0
0	4251	452	54.39	4	14	0	0	258.67838323353294	2.748502994011976	101.67	2	0	78.61248	1.536	183.47	3	1	37	0
0	4900	1900	78.59	4	21	0	1	336.72378531073446	3.7966101694915255	78.59	1	0	88.65009174311926	1.5137614678899083	161.45000000000002	3	0	37	6
0	1402	9228	153.27	1	8	0	0	282.565	2.963855421686747	261.49	2	8	84.92954545454546	1.4545454545454546	153.27	1	0	25	4
0	971	9371	76.03	1	12	0	0	141.80345070422536	2.1619718309859155	210.97	4	4	84.28183673469388	1.5	76.03	1	1	36	0
0	2940	7573	76.43	4	10	0	0	218.78455621301774	2.970414201183432	220.68	3	9	75.86288288288289	1.4594594594594594	77.08000000000001	2	0	29	6
0	4390	8467	64.98	1	6	0	0	182.76588235294116	2.676470588235294	159.95	2	3	101.07573770491804	1.6229508196721312	64.98	1	0	35	12
0	1998	9910	88.16	4	13	0	0	272.8394318181818	3.7556818181818183	456.68	5	1	66.49510869565218	1.315217391304348	256.55	3	0	25	4
0	1503	6521	33.95	2	16	0	0	156.2185	3.861111111111111	203.27	4	0	78.31564356435644	1.4356435643564356	192.93	3	0	26	13
0	4744	2788	5.33	4	12	0	0	17.282325581395348	3.3372093023255816	16.48	4	0	86.49231404958678	1.5867768595041323	5.33	1	1	32	6
0	1902	280	19.86	3	14	0	0	50.024303797468356	2.5	80.66	4	5	87.42408695652173	1.6347826086956523	19.86	1	0	28	8
0	990	7500	36.61	3	20	0	1	66.34928571428571	3.0535714285714284	142.19	8	3	59.729252336448596	1.5046728971962617	36.61	1	0	33	3
0	3063	9549	117.83	1	15	0	0	305.83832402234634	3.64804469273743	482.87	4	0	94.50807692307693	1.4326923076923077	117.83	1	0	20	4
0	1646	3036	52.13	1	1	0	1	290.08	2.935672514619883	52.13	1	4	102.6166355140187	1.5046728971962617	52.13	1	0	38	6
0	574	3689	125.62	5	5	0	1	217.55503225806453	2.4838709677419355	384.07	4	0	80.5721875	1.7578125	130.55	2	0	33	0
0	3805	6538	68.35	4	11	0	0	214.65624277456646	3.3757225433526012	68.35	1	0	105.95333333333333	1.775	109.00999999999999	3	0	39	0
0	1929	7521	18.08	4	11	0	0	41.5694375	2.53125	71.24	5	0	77.38553191489362	1.446808510638298	33.58	2	1	35	2
0	1952	2784	3.28	3	15	0	0	35.65767857142857	2.5773809523809526	11.899999999999999	2	9	73.43710743801653	1.6694214876033058	3.28	1	0	39	4
0	2522	5382	71.26	3	6	0	0	163.32843575418994	3.3966480446927374	368.09000000000003	6	1	91.33798387096775	1.814516129032258	185.83	3	0	38	2
0	2874	4584	53.22	6	13	1	0	92.27675496688742	2.0596026490066226	181.77	5	0	89.69446969696969	1.7878787878787878	53.22	1	0	42	2
0	1530	1060	16.04	2	13	0	0	57.21484848484849	2.6545454545454548	59.21	3	0	89.58922330097087	1.5631067961165048	36.37	2	0	34	1
0	3161	4751	61.11	7	14	1	0	329.4111111111111	3.5388888888888888	245.95	3	2	87.84428571428572	1.4621848739495797	61.11	1	0	30	1
0	2578	6965	41.72	6	17	1	0	258.5205421686747	2.602409638554217	41.72	1	0	80.1536974789916	1.6554621848739495	354.81	4	0	37	2
0	4121	3631	24.11	1	9	0	0	53.63131428571428	3.1542857142857144	90.83	6	0	64.48	1.5	24.11	1	0	30	0
0	1905	52	86.69	7	8	1	0	194.63380116959064	2.9473684210526314	150.84	3	4	94.7969918699187	1.7073170731707317	86.69	1	0	39	6
0	2507	1978	172.73	2	16	0	0	184.13611464968153	1.980891719745223	288.96999999999997	3	4	84.94333333333333	1.4351851851851851	172.73	1	0	33	4
0	161	7102	92.86	5	18	0	0	206.17045197740114	2.8926553672316384	553.84	6	5	82.5524778761062	1.654867256637168	92.86	1	0	39	6
0	2977	3763	61.35	2	4	0	1	102.6371590909091	3.0113636363636362	175.41000000000003	4	0	84.62209677419355	1.7661290322580645	149.68	2	0	30	0
0	3226	937	79.41	6	8	1	0	304.0419444444444	3.922222222222222	135.04	2	2	102.67046296296296	1.5833333333333333	144.87	2	27	35	8
0	1286	1318	7.1	3	19	0	0	26.50012987012987	2.227272727272727	22.799999999999997	2	2	93.500703125	1.7734375	117.97999999999999	3	0	38	6
